
======================================================================
Điểm Trung Tâm: Centroid {Exam3=75.93189368770764, Exam4=42.09136212624585, Exam5=74.58471760797342, Exam6=76.89036544850498, Exam1=70.88870431893687, Exam2=74.90199335548172, Exam7=68.48671096345515}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131171     47.23382704577871     
SID20131265     29.952529421059587     
SID20131331     45.57478464527975     
SID20131364     40.49639496832284     
SID20131407     43.96201772107536     
SID20131420     26.621835493288817     
SID20131438     46.38010512719657     
SID20131446     21.074094852897996     
SID20131501     48.355664588434806     
SID20131603     39.60088926627246     
SID20131767     43.914344277666046     
SID20131817     32.03068294539903     
SID20131826     41.351517972778154     
SID20131851     46.035063901557     
SID20131946     44.18747284311436     
SID20131978     47.10944913837811     
SID20131998     42.591170908035     
SID20132012     60.72968152439949     
SID20132217     38.633870445889045     
SID20132356     35.61287607463739     
SID20132369     37.5390542874022     
SID20132530     34.13016707304149     
SID20132579     47.6763158720491     
SID20132626     38.76611698414494     
SID20132743     32.60293485120827     
SID20132852     35.77924005229067     
SID20132856     48.407062704899964     
SID20132910     68.46495234631047     
SID20132917     75.92248537924256     
SID20132928     29.41016840193888     
SID20132939     64.37301387793963     
SID20133050     37.96305948983927     
SID20133084     43.63638487735462     
SID20133123     35.71599675264649     
SID20133211     45.77989227807188     
SID20133282     26.619214679400507     
SID20133350     35.69743467869513     
SID20133390     29.9684972821573     
SID20133467     33.87687103043112     
SID20133486     42.91076112949753     
SID20133506     50.559966029447075     
SID20133527     40.27011618957783     
SID20133626     53.72299938795034     
SID20133751     44.53578797715404     
SID20133809     53.9511394438604     
SID20133822     46.71609167489557     
SID20133848     30.804838449107088     
SID20133872     42.81170081135105     
SID20134063     32.188107811739584     
SID20134101     36.02261930753951     
SID20134538     38.11463560485485     
SID20134805     42.14337810051257     
SID20134891     52.09492867324296     
SID20134894     47.98184040606053     
SID20134899     37.558696460993005     
SID20135122     37.717799830253284     
SID20135312     39.92606787295554     
SID20135382     27.579806255149784     
SID20135405     64.76275024567666     
SID20135678     50.06561673296685     
SID20135785     43.121182854207724     
SID20135789     51.83078010437182     
SID20135919     43.854802698406     
SID20136067     29.59153598764594     
SID20136094     41.06952049557009     
SID20136107     62.25978047316434     
SID20136282     45.0701321211411     
SID20136307     29.875731528015475     
SID20136421     37.35963140324794     
SID20136649     34.17331046719862     
SID20136751     34.95803652556537     
