
======================================================================
Điểm Trung Tâm: Centroid {Exam3=73.47058823529412, Exam4=51.10216718266254, Exam5=77.04643962848297, Exam6=84.92260061919505, Exam1=53.306501547987615, Exam2=69.61609907120743, Exam7=67.56965944272446}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131314     45.19004579607618     
SID20131364     36.53817280418932     
SID20131407     40.45064635002825     
SID20131998     33.647659752995004     
SID20132193     35.46385668102567     
SID20132530     32.938929193113175     
SID20132626     29.579367820515863     
SID20132800     35.95935516067531     
SID20132852     35.366558919768494     
SID20132928     35.01624113288332     
SID20133084     26.349008899979793     
SID20133262     33.3977019107817     
SID20133282     26.165187162281505     
SID20133390     22.59409613655595     
SID20133467     23.265082807949558     
SID20133848     14.668714967705393     
SID20133872     39.22489326225584     
SID20134063     36.03547002236237     
SID20134101     32.101440281607765     
SID20134176     39.776632420674844     
SID20134424     34.863968164900065     
SID20134504     32.013749813665335     
SID20134538     32.42640140998238     
SID20134805     46.41144893226927     
SID20134852     46.64609850036048     
SID20134870     53.02859492687257     
SID20135169     42.8800363175366     
SID20135382     25.594679280516782     
SID20135785     39.78834471644143     
SID20135919     38.24854748303912     
SID20136119     35.265261817599566     
SID20136208     35.31592477136957     
SID20136307     31.734009513367457     
SID20136447     51.631682536290086     
SID20136751     37.3729963776857     
SID20136788     37.2034943435888     
SID20136833     40.746186252946686     
SID20137002     38.56265446707239     
SID20137097     34.55104794321097     
SID20137424     31.25830154570223     
SID20137485     44.08471640461817     
SID20137547     49.474022867984615     
SID20137649     68.97979013074628     
SID20137928     35.557928022361104     
SID20138029     18.66623059827711     
SID20138433     16.98955217227077     
SID20138663     36.49187946537201     
SID20138952     23.21872690952586     
SID20139009     39.57468532948333     
SID20139016     40.29409290779466     
SID20139081     41.84093042543035     
SID20139148     58.02375667020078     
SID20139175     42.66302904273204     
SID20139469     41.29285642061401     
SID20139520     46.22104305502858     
SID20139718     20.30886103587993     
SID20139751     29.255218222242483     
SID20139878     32.513359826767164     
SID20141286     41.16572626879333     
SID20141431     29.092001880530454     
SID20141484     34.812736415864244     
SID20141485     37.585950919774824     
SID20141760     45.232947018930865     
SID20141798     37.94236696870248     
SID20141887     39.50374427578834     
SID20142356     34.46842218025586     
SID20142472     24.499971391505518     
SID20142540     23.96109444706142     
SID20142970     40.09170205188085     
SID20143162     33.93479894752196     
SID20143295     26.565375706356633     
SID20143341     29.271669606092548     
SID20143470     34.360963938263325     
SID20144411     41.226636960691     
SID20144705     46.78351755258745     
SID20145061     22.369905785941427     
SID20145613     30.077520956941235     
SID20145652     41.25565153943279     
SID20145708     36.86160617701425     
SID20145780     37.035390037266424     
