
======================================================================
Điểm Trung Tâm: Centroid {Exam3=73.67556373676945, Exam4=71.79291302346985, Exam5=76.69811320754717, Exam6=76.15416474919466, Exam1=74.39576622181316, Exam2=68.1426599171652, Exam7=68.22871606074551}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131151     44.87782081623955     
SID20131171     63.87753921469396     
SID20131176     43.38579941531762     
SID20131189     58.56375357570416     
SID20131231     45.20394473824548     
SID20131265     43.10111750264235     
SID20131278     34.57828812538382     
SID20131331     51.93503612657384     
SID20131364     47.67509619846569     
SID20131407     41.86088357188402     
SID20131438     51.320756012719     
SID20131501     48.78897361264517     
SID20131506     34.62117554550072     
SID20131526     36.68543823231335     
SID20131535     49.96816683400172     
SID20131582     83.38880886884469     
SID20131649     49.99652935510591     
SID20131754     34.95200742881275     
SID20131764     32.86849122120393     
SID20131767     53.0197579502764     
SID20131800     41.72567179358982     
SID20131811     41.414107828316475     
SID20131817     41.012372029364165     
SID20131823     82.14206502903266     
SID20131830     44.366517512939964     
SID20131851     46.76661589414091     
SID20131872     42.37642142721639     
SID20131874     36.85553353386519     
SID20131889     36.35642480993528     
SID20131931     43.93014606811695     
SID20131946     41.68816729841848     
SID20131949     51.161218230446195     
SID20131978     51.366803323558486     
SID20131998     49.969350270179525     
SID20132012     83.4038927222999     
SID20132013     39.01139021511449     
SID20132032     40.571310385950014     
SID20132095     39.00203456195564     
SID20132136     43.17962916787875     
SID20132171     43.95521219153755     
SID20132193     43.34128550782003     
SID20132245     43.68734803987388     
SID20132300     45.27615756780291     
SID20132304     32.49246331982975     
SID20132356     46.382569757231565     
SID20132369     40.33910479343484     
SID20132422     50.24918511948395     
SID20132424     50.65351952742287     
SID20132530     44.12073369468748     
SID20132536     57.7254991427838     
SID20132572     44.91884001437541     
SID20132579     52.805545277698485     
SID20132626     45.77578891636252     
SID20132627     41.035715954656325     
SID20132638     51.54972871529834     
SID20132735     45.584448542639485     
SID20132743     44.1895253794648     
SID20132766     32.876673814485216     
SID20132800     39.10734195365059     
SID20132816     41.71455305971193     
SID20132838     38.86504702052417     
SID20132852     49.182927491842065     
SID20132856     63.105335846909014     
SID20132884     50.912261566705965     
SID20132894     34.855693931777765     
SID20132913     55.727580333853886     
SID20132928     41.5193103463109     
SID20132952     38.373673522640956     
SID20132992     34.49909030620105     
SID20133032     29.86971907077949     
SID20133050     47.92182262574305     
SID20133068     44.04749379517568     
SID20133084     44.48911227912707     
SID20133098     40.16315010480448     
SID20133111     40.80317010684483     
SID20133120     41.050477132678715     
SID20133184     40.07823030557429     
SID20133211     45.70428495903543     
SID20133222     29.23351132784953     
SID20133223     56.90689570803547     
SID20133226     43.14003917209043     
SID20133276     48.997909621532344     
SID20133306     34.57266472749048     
SID20133308     36.72226237080878     
SID20133314     32.20771328070029     
SID20133325     48.354953189380005     
SID20133350     37.726080916710046     
SID20133385     44.57813636323836     
SID20133388     52.80876096554978     
SID20133390     42.95737811573835     
SID20133435     52.83656109397217     
SID20133442     38.898678105103905     
SID20133455     30.968831138563676     
SID20133468     47.360397975338785     
SID20133497     40.90486451087533     
SID20133506     53.367431717111764     
SID20133527     46.312742941707555     
SID20133549     57.11081039590408     
SID20133561     39.78965549392719     
SID20133625     43.4855602559898     
SID20133626     64.83029584667196     
SID20133628     55.44453186460989     
SID20133658     34.200976450532295     
SID20133690     47.19671191679153     
SID20133729     50.60905106064213     
SID20133750     39.957869293441455     
SID20133751     51.05624726005026     
SID20133809     78.47625279448626     
SID20133812     37.99049736489122     
SID20133822     45.545913252539755     
SID20133823     42.738014685238625     
SID20133848     34.840104522359105     
SID20133872     51.28525682783026     
SID20133920     54.77375486755821     
SID20133932     69.1443192663754     
SID20134007     42.672313065557944     
SID20134062     39.88021557850108     
SID20134101     46.378516571508946     
SID20134103     33.08019133745664     
SID20134138     49.669783269241265     
SID20134156     44.20615353774231     
SID20134161     40.21666387133856     
SID20134168     35.30258301757016     
SID20134176     46.826332437956545     
SID20134178     35.99494937623673     
SID20134198     42.14716757371102     
SID20134275     51.8832313815495     
SID20134333     56.023287738234124     
SID20134363     47.0225139947174     
SID20134382     36.71722427189248     
SID20134384     41.46979148286569     
SID20134424     35.079030195103066     
SID20134445     43.71577475331018     
SID20134484     47.57466994095061     
SID20134504     29.734945492652958     
SID20134538     47.655777236571026     
SID20134581     61.43170982812056     
SID20134601     60.30594972719062     
SID20134602     40.61120050617497     
SID20134637     45.3302797664955     
SID20134645     62.966860490550175     
SID20134659     57.02026853626745     
SID20134683     83.25858303989394     
SID20134704     44.11989404610195     
SID20134723     33.275536405498926     
SID20134757     37.06849827299406     
SID20134792     38.085372014118555     
SID20134805     56.31103164458667     
SID20134816     81.65056886381272     
SID20134829     58.114724022404495     
SID20134830     55.66115128254244     
SID20134870     59.392223367378094     
SID20134891     78.27439097838366     
SID20134894     48.37883492002102     
SID20134899     43.23394900472939     
SID20134900     28.749852277890295     
SID20134923     38.391094557167015     
SID20134979     39.8162996165937     
SID20134991     54.09857399891105     
SID20135023     38.30554405688949     
SID20135072     46.509611627995604     
SID20135090     43.95670931816334     
SID20135100     36.57077344459008     
SID20135122     44.71506073700239     
SID20135142     44.36112865343786     
SID20135146     47.57817630089707     
SID20135166     36.5699806669638     
SID20135169     53.46560177308992     
SID20135211     46.809258679573304     
SID20135226     44.763708793625185     
SID20135298     82.90939186586168     
SID20135312     49.76142277890299     
SID20135339     28.654204577387556     
SID20135364     40.20624952875467     
SID20135373     46.280621534379044     
SID20135377     32.49734921427431     
SID20135426     47.8096338929409     
SID20135449     57.29631626743797     
SID20135456     58.13492904190536     
SID20135459     45.83029006915491     
SID20135469     30.593973093039633     
SID20135484     43.184526079383204     
SID20135559     49.307766130238655     
SID20135569     47.35219139523075     
SID20135573     24.017249659278143     
SID20135684     50.24144582440851     
SID20135700     65.07201877705684     
SID20135707     39.648744531876844     
SID20135731     41.404717129455584     
SID20135775     30.709375456514643     
SID20135785     50.037546211329655     
SID20135792     53.742251252969325     
SID20135822     51.87640119494015     
SID20135859     41.45873732539684     
SID20135870     33.19470690510658     
SID20135873     46.737657032885814     
SID20135919     49.12111994627565     
SID20135945     76.40015292086693     
SID20135953     47.876162613931164     
SID20136041     44.807518265008646     
SID20136060     37.06749267084858     
SID20136067     26.154896794693276     
SID20136079     49.95671322315289     
SID20136094     46.28960962311952     
SID20136119     47.39655510014251     
SID20136173     52.464814563288044     
SID20136179     49.855852292797955     
SID20136281     42.772801972809866     
SID20136282     53.096278999119     
SID20136284     49.11104304561842     
SID20136298     44.205440435798465     
SID20136307     34.59296454570406     
SID20136332     53.89156612769633     
SID20136338     37.35599350604049     
SID20136416     54.780778248008545     
SID20136475     50.84655573049612     
SID20136513     40.60468993198534     
SID20136563     83.32966940721336     
SID20136572     32.19056990937334     
SID20136620     52.294811283516545     
SID20136638     49.53083080932796     
SID20136649     40.04129745186434     
SID20136751     46.02805250711119     
SID20136775     32.15294254400324     
SID20136780     50.7705777687838     
SID20136792     57.86163357654929     
SID20136796     34.967270575823235     
SID20136798     47.7592176372594     
SID20136800     60.01664462733292     
SID20136814     66.92546855287023     
SID20136833     52.16320037245312     
SID20136871     41.72326739788943     
SID20136912     54.0268330625451     
SID20136918     44.52420064621184     
SID20136943     55.16893210827431     
SID20137002     44.402599264716564     
SID20137021     39.77873023636205     
SID20137027     53.46848943677301     
SID20137042     41.620183733249775     
SID20137092     44.6126234771154     
SID20137097     32.553583248954006     
SID20137166     41.9167312478987     
SID20137235     47.4199975633586     
SID20137312     49.228305600216906     
SID20137336     43.98202711535529     
SID20137360     41.589456117136756     
SID20137361     51.11194708083854     
SID20137380     52.56993612850891     
SID20137396     35.27907185202729     
SID20137398     50.870954895891636     
SID20137405     32.585826742341155     
SID20137424     37.04961074361807     
SID20137438     40.25153228605802     
SID20137467     79.42923652431908     
SID20137478     40.919217415618235     
SID20137547     57.199615974815885     
SID20137561     42.18804383182258     
SID20137574     42.70372710674904     
SID20137601     49.44103040818303     
SID20137616     40.13363465901125     
SID20137672     54.77102424328571     
SID20137674     51.447267938121634     
SID20137718     59.81705063548035     
SID20137763     33.9324933838207     
SID20137809     42.28985758761788     
SID20137844     54.68007969989352     
SID20137865     40.631411200941436     
SID20137868     30.538463032088337     
SID20137911     41.651789149621486     
SID20137917     51.56908811560084     
SID20137928     49.559935754149386     
SID20137931     35.58179816070767     
SID20137973     52.6107748340777     
SID20137981     49.7625140300918     
SID20137984     46.859945712869994     
SID20137992     28.635287405325673     
SID20138021     43.58171918524776     
SID20138022     30.549567087909477     
SID20138029     24.843614461132272     
SID20138035     79.71896349575266     
SID20138039     19.653777935363706     
SID20138050     46.95802952705278     
SID20138091     80.31981018104533     
SID20138108     62.17904559798915     
SID20138150     38.73328420862785     
SID20138156     40.737855539105674     
SID20138175     50.2967624637015     
SID20138176     49.144643407270316     
SID20138204     45.28813950541063     
SID20138246     48.34156569917008     
SID20138248     57.23814444488379     
SID20138349     48.44808710897357     
SID20138432     48.803520799710974     
SID20138433     31.943726802369873     
SID20138440     36.710204872181414     
SID20138442     51.68447342220895     
SID20138450     41.47429664957172     
SID20138452     79.9459373673024     
SID20138453     40.276659757642655     
SID20138503     58.74780882241819     
SID20138510     49.12652998142816     
SID20138514     78.39353112675467     
SID20138520     31.730999873723608     
SID20138523     37.74180732034851     
SID20138530     31.205786799766905     
SID20138574     52.04737768339492     
SID20138591     32.53570275156939     
SID20138633     44.72573708472849     
SID20138663     44.57946804848637     
SID20138684     44.0235098836455     
SID20138692     94.13931783269962     
SID20138744     48.86253271271656     
SID20138779     24.586191963555613     
SID20138788     54.44745185795015     
SID20138829     53.81509844404841     
SID20138866     47.059483244108606     
SID20138867     44.550988152307454     
SID20138886     50.69458579128528     
SID20138909     38.28589052472943     
SID20138916     54.471682756193196     
SID20138918     51.19700117339136     
SID20138939     41.65744011687674     
SID20138945     53.65663470425688     
SID20138952     35.17395371957075     
SID20138981     58.82842546293265     
SID20138989     38.88166795086218     
SID20139016     43.6195842934598     
SID20139017     48.339233336280785     
SID20139081     48.538183881782196     
SID20139097     42.80411538720907     
SID20139106     43.32989100712074     
SID20139125     50.52498370498419     
SID20139134     52.2209625099604     
SID20139148     71.87943981377796     
SID20139175     56.592689996090584     
SID20139190     44.249391825903295     
SID20139226     72.53441303663601     
SID20139236     34.985934028714105     
SID20139325     83.17858701492752     
SID20139360     43.452222653075644     
SID20139373     42.66881879216699     
SID20139419     50.98334845890791     
SID20139425     37.28266583990862     
SID20139469     46.32368686301985     
SID20139569     39.96005745639762     
SID20139578     48.74604237791975     
SID20139587     49.08120779484351     
SID20139595     49.899152116828844     
SID20139597     17.031856876466257     
SID20139608     85.37727338360231     
SID20139613     34.93616461876241     
SID20139656     58.74171022788324     
SID20139670     55.817708590435295     
SID20139691     46.10385570462131     
SID20139695     43.65352675426339     
SID20139716     33.597211161182315     
SID20139763     47.03105207901532     
SID20139795     39.35416761324748     
SID20139813     49.47630881011692     
SID20139856     46.95322233302763     
SID20139867     57.65109544333427     
SID20139878     38.72189451804136     
SID20139913     59.154725691005076     
SID20139962     41.5042557659043     
SID20141126     47.77031185212906     
SID20141130     55.0670087348806     
SID20141162     54.42414453228809     
SID20141207     47.91729459713921     
SID20141257     60.40046162024632     
SID20141286     49.48251237872976     
SID20141292     52.2112415011213     
SID20141326     82.63406559411543     
SID20141430     48.849223094013354     
SID20141431     40.21537653002845     
SID20141462     47.33493787660846     
SID20141478     43.65491299863212     
SID20141484     50.75227390478899     
SID20141510     48.25273744068426     
SID20141516     45.95761195056154     
SID20141545     29.22308040672554     
SID20141553     34.50721964408565     
SID20141561     48.265205644956     
SID20141604     46.354343894624506     
SID20141655     33.55920687191013     
SID20141686     46.11348201634676     
SID20141707     35.143816386480864     
SID20141728     49.61691652499461     
SID20141740     58.31993127018416     
SID20141776     58.15795594250666     
SID20141779     33.742268157243956     
SID20141814     47.916242957690756     
SID20141841     46.22378415243575     
SID20141887     41.74129147728846     
SID20141961     38.19239361533422     
SID20141974     46.03164168670579     
SID20142014     47.00041542070533     
SID20142066     28.509166908366034     
SID20142097     40.37940665537777     
SID20142159     50.46213880572434     
SID20142194     35.38219341921411     
SID20142201     82.46610776597028     
SID20142263     38.79231196480012     
SID20142297     45.74663539836682     
SID20142323     46.4948465642801     
SID20142332     33.868657921942464     
SID20142348     36.63582332102236     
SID20142349     48.65302953133213     
SID20142395     22.098135462209793     
SID20142404     41.12301735514647     
SID20142442     47.90955802481431     
SID20142447     49.942829049933366     
SID20142451     48.66487508199344     
SID20142472     33.29829243903241     
SID20142482     37.24063770477877     
SID20142488     44.85931300925965     
SID20142503     46.24722404345278     
SID20142532     47.468786726833315     
SID20142540     47.034378821137324     
SID20142568     77.24641232296187     
SID20142655     37.446263723341815     
SID20142666     45.65380670596951     
SID20142701     43.189555625849636     
SID20142708     39.67169605114425     
SID20142778     33.41478061119925     
SID20142797     45.12590585481099     
SID20142834     32.94215219414618     
SID20142845     55.77762143907197     
SID20142853     41.58014375669017     
SID20142868     42.11640376069165     
SID20142883     24.77280896436388     
SID20142921     44.71760785627957     
SID20142925     34.24883130772918     
SID20142944     53.499443485968925     
SID20142948     54.6789813871868     
SID20142973     48.91776703253331     
SID20142984     48.959476161888546     
SID20142996     36.98696835867881     
SID20143003     37.396236900287185     
SID20143010     51.94644333510778     
SID20143032     42.97740636020422     
SID20143051     52.6176452560047     
SID20143056     37.35445358324821     
SID20143064     23.12063299434984     
SID20143093     35.53268852111363     
SID20143107     42.00688510523502     
SID20143108     42.93722799212829     
SID20143111     57.40734889258413     
SID20143128     60.00047114034656     
SID20143129     52.09917820420209     
SID20143162     36.4955150781399     
SID20143169     46.621878610104844     
SID20143183     43.14447659410689     
SID20143186     25.70862122448818     
SID20143221     45.467783181359444     
SID20143243     40.81356743998995     
SID20143251     34.18116412807026     
SID20143295     32.219634655875346     
SID20143300     36.3680744718651     
SID20143321     36.307608777626164     
SID20143326     32.98481609039     
