
======================================================================
Điểm Trung Tâm: Centroid {Exam3=70.53918918918919, Exam4=75.9472972972973, Exam5=74.47837837837838, Exam6=52.51891891891892, Exam1=71.47027027027028, Exam2=60.148648648648646, Exam7=47.627027027027026}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131177     92.56615420108614     
SID20131184     27.944896276486325     
SID20131189     47.265534392589835     
SID20131191     33.99301893053466     
SID20131384     43.329671948294546     
SID20131804     26.834345394819007     
SID20131811     33.15693129299581     
SID20131823     63.92090497457341     
SID20131850     39.58406635231732     
SID20131931     55.34616797019157     
SID20131949     33.53148477396763     
SID20132032     54.50822834795962     
SID20132371     35.97797277781054     
SID20132382     38.808586898942465     
SID20132388     52.58271153362009     
SID20132572     42.13422484844423     
SID20132735     37.979559734590254     
SID20132744     37.31575909119668     
SID20132952     40.13057654519214     
SID20133006     67.36518818540426     
SID20133111     27.215078011036866     
SID20133204     35.409357990635534     
SID20133311     80.76708880050701     
SID20133325     41.31825636428358     
SID20133455     30.281622931458593     
SID20133468     36.77434381520239     
SID20133819     37.00403098291672     
SID20133920     49.488119631486676     
SID20133932     60.670184456268416     
SID20134062     49.955125114455235     
SID20134138     37.68103596169859     
SID20134143     67.43748605338783     
SID20134168     31.453026938265495     
SID20134214     96.99759504296895     
SID20134273     61.1112051105666     
SID20134563     32.22758489095296     
SID20134659     51.3835701558157     
SID20134683     71.48266420578932     
SID20134816     66.83758803135797     
SID20134974     49.82226177567735     
SID20135002     44.88758855498876     
SID20135073     35.78620352927528     
SID20135154     72.27796147090802     
SID20135178     56.76855273172754     
SID20135280     39.11716200133536     
SID20135298     65.90686250460475     
SID20135307     44.23659895791084     
SID20135377     44.72282125958841     
SID20135569     42.702249270599836     
SID20135571     25.59003048720364     
SID20135654     71.22333307175062     
SID20135707     37.40596766684119     
SID20135793     56.43195793654716     
SID20135820     77.0211163450564     
SID20135822     38.568274818796     
SID20135945     78.42218340192525     
SID20136006     94.20788361921569     
SID20136023     45.025109340753666     
SID20136154     47.066496212713965     
SID20136416     44.87069634032596     
SID20136620     45.13922529614362     
SID20136701     43.35900961034588     
SID20136724     79.39089699204108     
SID20136812     75.09545950797818     
SID20136814     64.91098633376708     
SID20136943     52.59219380787609     
SID20137042     25.473535516048077     
SID20137174     35.19034627773394     
SID20137184     32.198345363074104     
SID20137187     80.91980304722001     
SID20137257     81.49688062881857     
SID20137385     72.13683270915756     
SID20137396     36.74680991207794     
SID20137398     52.04557187915129     
SID20137438     32.43327346882487     
SID20137473     83.63807768423656     
SID20137763     45.78726880542599     
SID20137868     37.82289362221819     
SID20137973     42.672396746840874     
SID20138091     68.05717735893651     
SID20138144     49.62898494652595     
SID20138156     48.665526239010255     
SID20138176     37.24413156474033     
SID20138428     62.74849786776044     
SID20138442     41.842315782778336     
SID20138450     50.45619920995229     
SID20138452     79.04156235332731     
SID20138501     43.77304410325768     
SID20138509     38.851114781888455     
SID20138510     37.38146579068744     
SID20138514     75.1317468854927     
SID20138574     46.304584278458606     
SID20138640     68.6999424509835     
SID20138684     31.8911736634654     
SID20138845     25.032269677375975     
SID20138945     50.41485662425432     
SID20138981     53.588380505487166     
SID20138989     30.86314054207373     
SID20139017     37.36468828461282     
SID20139106     27.45952177317892     
SID20139134     42.25426171771298     
SID20139226     56.34321404077087     
SID20139301     29.999836680831315     
SID20139373     30.9186541403329     
SID20139578     42.97803883960009     
SID20139592     45.57786252368472     
SID20139610     23.761220639562218     
SID20139653     24.0199452215054     
SID20139656     44.712395473567064     
SID20139670     37.80963606350808     
SID20139775     26.774502510043693     
SID20139821     40.9657198261736     
SID20139913     67.49347064164748     
SID20139938     28.762277017908907     
SID20139939     56.10859100583738     
SID20139964     49.1054952152609     
SID20141257     63.017894805693224     
SID20141326     69.32148713966637     
SID20141510     45.7157603176092     
SID20141545     37.41246989413095     
SID20141740     63.13679644819982     
SID20141830     40.604632085791614     
SID20141851     39.14095713189545     
SID20141886     44.61409225685959     
SID20141974     37.815890208058086     
SID20142014     44.73224770409303     
SID20142107     35.827377962772594     
SID20142201     73.60479520080351     
SID20142218     47.157166040641805     
SID20142263     30.10308300294104     
SID20142299     73.00959533984121     
SID20142416     25.952314604076932     
SID20142437     53.60121454665512     
SID20142442     49.568199655553045     
SID20142478     42.19918579733066     
SID20142488     48.351873949104245     
SID20142503     49.39519000339149     
SID20142568     57.77262922321468     
