
======================================================================
Điểm Trung Tâm: Centroid {Exam3=75.90177638453501, Exam4=75.87251828631139, Exam5=72.17345872518287, Exam6=74.35841170323928, Exam1=50.63009404388715, Exam2=74.55381400208987, Exam7=79.34691745036572}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131143     43.47302650272695     
SID20131151     33.51099197190489     
SID20131231     47.83750097304946     
SID20131246     48.84095656855485     
SID20131407     61.53008252270083     
SID20131477     43.51474557455907     
SID20131535     40.68268214889748     
SID20131603     44.486483216834316     
SID20131618     65.18328920123274     
SID20131649     35.64018430916179     
SID20131703     45.844863106167146     
SID20131817     42.70661449353095     
SID20131826     33.18883245400458     
SID20131834     38.180771691163     
SID20131862     58.313776329404604     
SID20131874     54.08027586942848     
SID20131949     46.570596289294464     
SID20131978     30.66657852665441     
SID20132012     36.7820000483888     
SID20132013     25.594216298119996     
SID20132136     41.348319828477244     
SID20132245     48.07820996710651     
SID20132258     52.44872263092878     
SID20132360     27.242691155511327     
SID20132382     41.26106652952927     
SID20132424     30.658263350632023     
SID20132440     44.43533053393422     
SID20132627     33.8219747631694     
SID20132638     62.58950673280639     
SID20132741     86.3015306355954     
SID20132743     44.97019981434736     
SID20132777     49.802013025944774     
SID20132800     59.834604497529405     
SID20132830     61.81405324481124     
SID20132839     37.48412634951806     
SID20132856     48.00562880478877     
SID20132910     40.69342987484211     
SID20132913     52.21059117257701     
SID20132928     39.601926742897895     
SID20132995     50.32420657987617     
SID20133006     30.0860167041583     
SID20133084     29.561903239997243     
SID20133106     33.90427177498533     
SID20133204     32.459365480435466     
SID20133222     47.16258545662667     
SID20133226     37.1873333772983     
SID20133235     41.76095279746811     
SID20133376     44.4945273879393     
SID20133467     57.001807152736404     
SID20133542     50.6832642053211     
SID20133561     39.68960235218033     
SID20133618     46.04058860659815     
SID20133628     47.808986881330526     
SID20133658     44.68212539783119     
SID20133751     43.54573569303494     
SID20133812     32.308921612333975     
SID20134016     46.31446237576692     
SID20134143     40.71650798948112     
SID20134273     31.6646673714344     
SID20134363     30.237118640036257     
SID20134409     31.52156979689314     
SID20134421     25.797786104510063     
SID20134563     45.60101558790652     
SID20134581     34.943336126948246     
SID20134805     44.19104719178525     
SID20135122     56.49847336018897     
SID20135142     29.438229608120213     
SID20135154     23.441497911191277     
SID20135226     57.67786229778297     
SID20135298     45.09813008742198     
SID20135312     43.61237014363064     
SID20135405     30.219212332841405     
SID20135449     77.41467247893314     
SID20135456     37.22740925539909     
SID20135459     50.04756525294474     
SID20135559     27.981169214133587     
SID20135571     46.27694967177889     
SID20135654     41.0608941970565     
SID20135657     20.056325072594017     
SID20135687     31.35095038006236     
SID20135707     37.2595482965496     
SID20135775     42.15731794723536     
SID20135785     50.637546214230575     
SID20135789     50.57438276574887     
SID20135793     48.63693957473104     
SID20135820     63.96261773878979     
SID20135890     78.68597667741562     
SID20136021     41.08657627656759     
SID20136094     82.54325461109254     
SID20136097     40.712645434822534     
SID20136208     65.44393182744385     
SID20136281     39.485115641666106     
SID20136307     39.04708943290664     
SID20136338     35.18840409173315     
SID20136563     43.013632500071544     
SID20136572     53.17199827049911     
SID20136620     28.493508030233382     
SID20136638     41.53181303677758     
SID20136695     50.328130823825276     
SID20136724     41.820087365857944     
SID20136751     37.29954658461096     
SID20136752     17.519004753686048     
SID20136788     47.246537193491484     
SID20136796     36.396561320268     
SID20136814     50.39940952568523     
SID20136833     59.26973003574896     
SID20136871     38.17143805588877     
SID20136967     35.314664927019145     
SID20137002     36.81872847952683     
SID20137021     45.142548630296346     
SID20137026     52.946811503185174     
SID20137152     55.859215852795906     
SID20137166     45.08603362784451     
SID20137235     39.84990333874372     
SID20137275     36.06920608875601     
SID20137336     38.967354445903204     
SID20137398     42.8261065492513     
SID20137405     58.66891821349089     
SID20137440     42.289062987418184     
SID20137467     63.414891334135206     
SID20137478     34.768801396484456     
SID20137485     33.22572746210706     
SID20137547     52.179230143661286     
SID20137616     42.06287476523433     
SID20137639     48.75100577559705     
SID20137672     41.9632266724502     
SID20137844     35.92593914314906     
SID20137918     84.7312806862007     
SID20137931     49.10124485665252     
SID20137973     35.50032245389939     
SID20138029     69.31803313523338     
SID20138204     50.38535057571838     
SID20138246     67.6182053345025     
SID20138349     27.983615146945905     
SID20138432     31.577890627185585     
SID20138433     39.39975653371472     
SID20138449     37.49789488866136     
SID20138475     65.41174276705213     
SID20138558     54.33976434821606     
SID20138594     55.02394425002911     
SID20138633     29.44665864233373     
SID20138640     40.36088715563852     
SID20138683     44.26463073187516     
SID20138684     58.15423013528417     
SID20138696     51.87467978901419     
SID20138933     84.46805805530816     
SID20138939     37.586377841473556     
SID20138945     42.58598971780683     
SID20138989     32.778254379413724     
SID20138999     42.71811275856786     
SID20139009     44.95269962561459     
SID20139101     33.601064194761584     
SID20139106     34.20205741357425     
SID20139134     41.93076793673686     
SID20139169     29.245513545925274     
SID20139193     38.10771128290332     
SID20139360     33.27208311814108     
SID20139442     39.98878055657474     
SID20139469     39.19406422808649     
SID20139520     45.13568490801461     
SID20139597     47.828194793603146     
SID20139626     54.19769300185874     
SID20139653     36.00782394770491     
SID20139670     44.61173683695616     
SID20139695     37.26257699880763     
SID20139716     46.51799530306856     
SID20139754     24.53469085296112     
SID20139762     36.58862445877652     
SID20139880     45.88171562289397     
SID20139913     48.72688648942813     
SID20141286     34.202515686478556     
SID20141292     35.48065480050694     
SID20141326     36.49475935917404     
SID20141462     47.27257229962207     
SID20141484     28.681713868295745     
SID20141561     46.50243709835346     
SID20141591     36.99713564380336     
SID20141655     39.86580362565828     
SID20141728     46.44465206240786     
SID20141759     44.156120385243085     
SID20141798     44.93640182363727     
SID20141851     39.58279235014503     
SID20141991     33.18859631980232     
SID20142005     43.81872461434977     
SID20142066     52.75619838463103     
SID20142086     22.782263167220442     
SID20142159     41.20989117293911     
SID20142205     32.17742674496346     
SID20142218     36.11194078655406     
SID20142323     30.35533483682921     
SID20142404     50.67381047236886     
SID20142416     38.967461708062125     
SID20142437     55.090380379139646     
SID20142455     26.851018203270417     
SID20142478     47.467793182626885     
SID20142532     43.67392666451457     
SID20142568     41.45373168120569     
SID20142582     37.297781622712584     
SID20142655     28.274279103155635     
SID20142751     57.192539574153145     
SID20142752     39.84620590797602     
SID20142847     47.2272697188143     
SID20142921     45.931519148397776     
SID20142944     30.70216517735252     
SID20142953     40.795283189181134     
SID20142958     37.060671540051594     
SID20142970     43.97423915632715     
SID20142996     37.15496312924333     
SID20143032     42.63051335165347     
SID20143056     40.776247515134024     
SID20143081     37.86249608926105     
SID20143093     32.95136151321069     
SID20143163     44.4907344782532     
SID20143272     53.19590928595221     
SID20143341     68.14689370856186     
SID20143391     42.406799398064436     
SID20143461     32.53863807039379     
SID20143470     41.4557608103166     
SID20143483     30.870074579941786     
SID20143497     37.763994615442364     
SID20143524     44.87955738101     
SID20143741     53.21587274184937     
SID20143769     29.091488301804194     
SID20143821     66.7939575780548     
SID20143840     42.45565834701891     
SID20143875     54.96807432747916     
SID20143901     50.75415739697504     
SID20143911     38.70030821154202     
SID20143985     32.787258909314524     
SID20144129     30.365453612925208     
SID20144137     45.71607392052613     
SID20144148     49.070185802228345     
SID20144162     60.195902406523     
SID20144286     48.15641052318087     
SID20144302     38.366681599041975     
SID20144380     25.781842570839522     
SID20144411     52.289845689688356     
SID20144513     51.533050942787185     
SID20144691     45.697944728719     
SID20144766     42.8451216742307     
SID20144831     44.82837537942258     
SID20144860     25.802848697651694     
SID20144887     32.0149873451015     
SID20144962     38.25078331369697     
SID20145033     41.82127420148191     
SID20145082     40.83117828371064     
SID20145158     48.896016593792666     
SID20145289     46.01884080871504     
SID20145318     44.30306899689908     
SID20145436     31.764647842114517     
SID20145437     63.32485913614784     
SID20145652     36.556638752209835     
SID20145670     39.06175160870858     
SID20145672     33.99912654656852     
SID20145691     31.549353615527274     
SID20145769     33.88138014388044     
SID20145847     36.59639166415976     
SID20145851     35.30235368098795     
SID20145900     80.29418323850079     
SID20145903     46.89515819290878     
SID20145927     45.9827117559767     
SID20145930     48.929546089635146     
SID20146032     63.4162754465249     
SID20146083     56.183143571747216     
SID20146265     47.797368795978905     
SID20146340     42.780723985184736     
SID20146342     46.88174232805692     
SID20146358     47.18365106441701     
SID20146427     32.708509015888104     
SID20146458     30.604023063384442     
SID20146518     36.144103202544734     
SID20146534     39.02979811547588     
SID20146645     31.021365877968762     
SID20146712     34.87078940735301     
SID20146891     42.07528158744898     
SID20146935     38.399948840126804     
SID20146944     50.226656174431774     
SID20147055     51.49550466704745     
SID20147129     31.3222900102885     
