
======================================================================
Điểm Trung Tâm: Centroid {Exam3=78.9484126984127, Exam4=79.53571428571429, Exam5=69.32539682539682, Exam6=75.82539682539682, Exam1=55.32539682539682, Exam2=37.82142857142857, Exam7=68.89285714285714}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131753     44.5131944169174     
SID20131811     25.752867636129398     
SID20132013     29.673953643175594     
SID20132032     36.720035200620316     
SID20132382     20.59540018898196     
SID20133120     39.927859960281005     
SID20134363     43.5745560793882     
SID20134445     38.414973532256944     
SID20134645     34.82843257015056     
SID20134659     41.24149591291269     
SID20134852     37.63731305953102     
SID20134889     39.4332351291882     
SID20135090     34.7617154086312     
SID20135153     71.03288329319258     
SID20135226     42.726286853755475     
SID20135449     46.592414067387175     
SID20135820     66.98433150875269     
SID20135873     32.53404616302697     
SID20135945     61.199808338673336     
SID20136097     47.540749782651716     
SID20136154     48.75338686867344     
SID20136246     35.316537351949165     
SID20136638     42.08084472858527     
SID20136724     59.273142565408484     
SID20136814     56.20409831742234     
SID20137002     27.97426313298006     
SID20137187     57.905470594904365     
SID20137398     38.043780557445245     
SID20138022     23.28029416149861     
SID20138035     50.827555028883296     
SID20138091     61.91664161551657     
SID20138204     38.26468844718576     
SID20138394     39.97801817894112     
SID20138452     52.87537640130081     
SID20138696     42.23812730026282     
SID20138933     36.371810570583555     
SID20139325     60.186976134757806     
SID20139454     42.38471611014953     
SID20141292     43.084678907511496     
SID20141432     47.276414815774764     
SID20141760     47.416801332722336     
SID20142066     31.747076371701823     
SID20142442     45.25014111413445     
SID20142780     32.58937456198176     
SID20143107     26.44018168161892     
SID20143321     29.665795081763907     
SID20143461     37.636364141209434     
SID20143483     70.08223537597473     
SID20143752     48.24083794309812     
SID20143766     15.031048323594176     
SID20144162     62.38961580053182     
SID20144361     40.1434416283621     
SID20144411     36.68457183246958     
SID20144639     43.23206887005974     
SID20144691     35.19745708335752     
SID20145232     38.97134520438776     
SID20146342     38.44863447602922     
SID20146413     40.31980136310435     
SID20146743     29.465272015986287     
SID20146817     29.169521510213272     
SID20147063     44.052771756389056     
SID20147520     34.55941331427457     
SID20147589     32.71976783776157     
SID20147631     40.84596346233665     
SID20147770     31.945946923159664     
SID20147792     42.413729819461615     
SID20147898     44.20312817765672     
SID20148281     71.7175613373908     
SID20148365     54.68745859876776     
SID20148655     39.58229162809576     
SID20148725     35.348995195412144     
SID20148980     51.56983892472514     
SID20149001     35.5353037208298     
SID20149468     48.55225332150004     
SID20149616     36.62979576131631     
SID20149692     40.402487363215585     
SID20149769     34.23430982598859     
SID20149772     36.74790611970175     
SID20149859     37.87358715757478     
SID20151172     39.97265773109384     
SID20151732     37.998484110008974     
SID20151739     31.467857640771697     
SID20151983     28.670055741939283     
SID20151986     42.87296518629139     
SID20152063     49.08750561351653     
SID20152203     42.979367893209805     
SID20152413     30.466151413662196     
SID20152923     44.40778604395034     
SID20152964     39.67271703826557     
SID20153139     26.584170628250515     
SID20153251     64.11729604249904     
SID20153407     37.417791809043905     
SID20153698     25.231229724069397     
SID20153881     30.615962758191763     
SID20153998     43.392586241089056     
SID20154009     41.351041149920434     
SID20154158     69.30216126906407     
SID20154607     39.350226812740985     
SID20154655     31.230388656098803     
SID20154730     56.37906597641442     
SID20155697     34.438060815816016     
SID20155851     65.96803483548247     
SID20155885     31.269372931792105     
SID20156026     36.61863565451733     
SID20156097     43.27152039388363     
SID20156242     30.811702081105395     
SID20156306     35.115510538405815     
SID20156386     46.63617065868748     
SID20156438     38.255146362679525     
SID20156451     38.04649245737902     
SID20156641     42.481974153656495     
SID20156700     28.48147324960786     
SID20156747     63.800127141174514     
SID20157279     61.23785815040464     
SID20157553     43.818935180728545     
SID20157729     35.4403684418422     
SID20157734     35.062244439493526     
SID20157846     40.497254867477885     
SID20158019     57.38380143973103     
SID20158307     47.62714679800714     
SID20158682     32.853750495837325     
SID20158945     25.48692228098593     
SID20159041     23.591511139246833     
SID20159175     45.62593631367881     
SID20159227     41.37253173254196     
SID20159457     30.859703540298508     
SID20159502     37.190680276387916     
SID20159541     40.29292388613074     
SID20159812     62.184855256163715     
SID20159927     25.29170830419168     
SID20161188     28.446620036201153     
SID20161402     29.856200883008217     
SID20161530     34.729851316070764     
SID20161923     43.653895272202014     
SID20162174     32.2279189975489     
SID20162187     19.384064009276983     
SID20162190     44.997485302486545     
SID20162918     29.27950745083267     
SID20163049     65.11110675783382     
SID20164136     37.561429487371676     
SID20164391     29.42578559954972     
SID20164413     45.70900749400686     
SID20164501     45.465186762588104     
SID20164605     28.216915466934505     
SID20164653     47.98424709487249     
SID20164982     23.873589732633345     
SID20165403     36.26998454349806     
SID20165470     37.51586797895205     
SID20165640     34.728251630700775     
SID20165687     37.09110235654481     
SID20165787     35.64880328441595     
SID20165791     47.172470123110436     
SID20165910     43.732092401001296     
SID20166031     29.21709709934532     
SID20166593     41.16444799563803     
SID20166638     43.3494918707504     
SID20166911     35.4648813692027     
SID20167084     25.07630958883528     
SID20167569     37.590682327316266     
SID20167692     48.31226832647252     
SID20168082     37.659342326969465     
SID20168088     33.47226809116079     
SID20168127     39.674717483014504     
SID20168835     62.76186311228556     
SID20168931     40.99191597877543     
SID20169276     44.72495167795167     
SID20169361     32.730317498421755     
SID20169620     31.628734690952598     
SID20169650     31.108423312791192     
SID20171266     28.498326897003018     
SID20171473     54.7926455010872     
SID20171484     42.05414915707214     
SID20171622     51.838767448036606     
SID20171831     69.14365561726486     
SID20172126     40.25183463500765     
SID20172381     43.20994191587036     
SID20173147     38.9501598634558     
SID20173191     42.84805973705265     
SID20173681     68.55535847481936     
SID20174249     34.72436637370695     
SID20174384     59.6454128231927     
SID20175127     22.83889124692271     
SID20175620     68.16422071097706     
SID20175862     54.750623981874725     
SID20175897     38.595427408966806     
SID20175908     32.30146737624476     
SID20176569     29.58636592464269     
SID20176652     30.99481320240945     
SID20176718     24.577942770888704     
SID20177977     37.793978285682016     
SID20178039     35.68696397612449     
SID20178074     33.89473482160404     
SID20178191     69.76368751898015     
SID20178386     63.123555091241634     
SID20178456     33.085325492014924     
SID20178666     37.209881360319876     
SID20178674     45.77173212065796     
SID20178689     68.04174046460199     
SID20178836     40.61007812664555     
SID20179110     42.20965098088879     
SID20179496     35.58485099105278     
SID20179498     33.361474326860595     
SID20179799     77.65151518503434     
SID20179820     40.2885903072361     
SID20179891     40.81719643504849     
SID20181233     45.06665998582157     
SID20181281     35.288210645081165     
SID20181437     40.80669530800297     
SID20181464     32.38477549015113     
SID20181767     39.720000572158284     
SID20182024     34.49217580095522     
SID20182164     32.30195877482277     
SID20182493     53.978793905421796     
SID20182710     35.93065235680516     
SID20182760     37.58234178049876     
SID20182856     28.45540706937789     
SID20183147     42.81998903929415     
SID20183271     53.16061945957055     
SID20183274     47.033294870810785     
SID20183587     39.400516083859586     
SID20183685     66.4436438685569     
SID20184034     37.64342773714239     
SID20184178     49.065350341992     
SID20184182     41.59092965514523     
SID20184303     36.03894323616106     
SID20184308     41.61925723071451     
SID20184759     43.51395362108538     
SID20184995     44.604744224768474     
SID20185345     29.89379137735079     
SID20185475     44.05673507841582     
SID20185516     39.62077017902654     
SID20185573     49.98924361498467     
SID20186575     40.7662212457643     
SID20186758     54.22992526879052     
SID20186822     56.622005098064754     
SID20186847     38.976232493925174     
SID20186853     45.99926536050574     
SID20187084     35.20816600433432     
SID20187248     41.88670320960716     
SID20187653     31.039463376838462     
SID20187662     42.441227721775675     
SID20187728     60.96860264877586     
SID20187805     29.929345917335986     
SID20188258     38.085897499066476     
SID20188430     50.72533290017137     
SID20188464     45.76540283058706     
SID20188558     39.480101892627566     
SID20188775     45.18941477112773     
SID20188790     59.90418832423646     
SID20189074     29.812174476873643     
SID20189170     29.81696599798965     
SID20189800     31.89858484781926     

======================================================================
Điểm Trung Tâm: Centroid {Exam3=73.86, Exam4=68.35, Exam5=5.14, Exam6=68.6, Exam1=70.75, Exam2=72.76, Exam7=67.79}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131529     39.843266683343124     
SID20132775     46.13876786391245     
SID20133095     26.58506911783379     
SID20133731     58.460464418271606     
SID20134240     45.01872832499825     
SID20134491     33.0412757017643     
SID20134828     64.4833769277013     
SID20135672     43.38577992845121     
SID20136527     41.02518616654896     
SID20136916     55.39644302660595     
SID20138084     41.71841200237613     
SID20138449     38.327873669171886     
SID20139776     45.29863022211599     
SID20141690     42.35240134868387     
SID20141737     42.548629825177684     
SID20142582     41.40997343635951     
SID20142752     47.5220569840995     
SID20143917     36.171617326296044     
SID20144524     34.5202245068018     
SID20145289     59.407456602685826     
SID20146492     29.686459876516093     
SID20146539     26.356135907981663     
SID20146935     48.95657157113843     
SID20146944     45.427149371273565     
SID20147221     39.04107964695648     
SID20148362     45.119905806639274     
SID20148424     44.901736046616286     
SID20148804     41.75602830729954     
SID20149715     47.10123034486466     
SID20149744     26.086124664273154     
SID20151584     42.42364788652668     
SID20152484     62.71176843304612     
SID20153630     45.99549869280689     
SID20154793     36.629849849542104     
SID20155294     49.02515578761581     
SID20155800     45.93066404919485     
SID20155837     43.92978374633775     
SID20155907     27.31201017867414     
SID20157305     50.32400918050946     
SID20157492     43.87876365623808     
SID20157854     46.288075138203794     
SID20158728     36.76201708285333     
SID20161679     45.32158315857909     
SID20162145     46.68046593597797     
SID20163549     50.82170697644857     
SID20163660     26.06196270429378     
SID20165481     78.11840948201646     
SID20166216     43.15838157299228     
SID20167197     39.638439676657306     
SID20167503     47.44624221158088     
SID20167705     39.70750432852712     
SID20168235     85.66157773471137     
SID20169152     54.11493232001681     
SID20169216     47.51069248074585     
SID20169407     53.07076313753176     
SID20169853     44.48129831738278     
SID20169901     47.349191122974844     
SID20171143     45.49248179644632     
SID20171330     50.700748515184664     
SID20171354     33.65331930137056     
SID20171902     49.61255788608365     
SID20172101     25.868241146239527     
SID20172876     48.5660982579412     
SID20173232     83.90116745314097     
SID20173344     56.74597694991249     
SID20173473     42.878734822753344     
SID20173644     43.85368741622534     
SID20173967     43.733807289098436     
SID20174486     31.433515552670848     
SID20175300     21.431889790683414     
SID20175732     50.245456511012016     
SID20176028     44.4133527219011     
SID20176544     34.42420514696018     
SID20177030     73.31006683941844     
SID20177541     35.72514380656851     
SID20177601     30.80106978661618     
SID20178338     61.04298403584149     
SID20178693     47.61224527366883     
SID20178715     52.59092982634934     
SID20178787     44.17358826267117     
SID20181882     56.36670914644566     
SID20182761     30.037075423549478     
SID20182953     54.37854264321544     
SID20182981     29.8520669301139     
SID20183655     42.86054012725458     
SID20183704     33.20008885530277     
SID20184366     103.97589095554795     
SID20185000     51.162348460562285     
SID20185267     40.646597643591285     
SID20185845     36.87554609765122     
SID20185899     61.482728469058685     
SID20185993     41.54907820878822     
SID20186236     52.44984175381276     
SID20186610     42.9493410892414     
SID20187595     44.99762104822876     
SID20187946     44.296567587116726     
SID20188181     40.59637791724774     
SID20188285     46.85195726968085     
SID20189359     22.169030199808027     
SID20189887     45.20360494473864     

======================================================================
Điểm Trung Tâm: Centroid {Exam3=85.90415335463258, Exam4=81.7667731629393, Exam5=73.61980830670926, Exam6=82.50798722044729, Exam1=77.66453674121406, Exam2=78.29712460063898, Exam7=55.39297124600639}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131754     36.717517014241125     
SID20131830     32.88143602770111     
SID20131931     38.057552911956364     
SID20132171     32.20358092481614     
SID20132245     33.80507483270936     
SID20132304     25.39490687731891     
SID20132913     43.013635754292     
SID20133032     30.41849243287985     
SID20133098     42.32443932667371     
SID20133184     31.59053652888944     
SID20133306     33.47389929908578     
SID20133308     29.851020148964718     
SID20133314     32.94967144029443     
SID20133690     39.501733105154955     
SID20133719     42.79672233095142     
SID20133812     24.75632719533066     
SID20133822     43.54044447283887     
SID20133920     38.87409452347617     
SID20134062     35.1932640152759     
SID20134103     32.711299130955595     
SID20134176     38.38988257920412     
SID20134333     41.32169847617909     
SID20134723     31.67245028110861     
SID20134900     32.2344201875645     
SID20135166     31.79678412373198     
SID20135169     45.70488419280447     
SID20135339     29.4996672657528     
SID20135364     35.04365627083548     
SID20135377     21.488990080241596     
SID20135569     39.46111061005842     
SID20135573     16.960497746413626     
SID20136079     37.685477640865315     
SID20136094     44.563667540237006     
SID20136796     32.84809190734017     
SID20136812     71.51592475379708     
SID20136912     40.86555942434764     
SID20137166     34.903294306621895     
SID20137336     37.67487893776741     
SID20137396     28.545524731709843     
SID20137405     27.013965470686998     
SID20137438     26.93164376496131     
SID20137478     40.96036053995729     
SID20137561     34.33699303717283     
SID20137763     33.509814757531224     
SID20137865     33.77959502002127     
SID20137868     33.20399266915824     
SID20137931     33.631773421670964     
SID20138021     34.617956218583856     
SID20138156     32.57957108154158     
SID20138432     48.322370130738705     
SID20138450     37.20962573561278     
SID20138663     40.830793422046476     
SID20138829     39.180996625732405     
SID20138939     37.076387146081295     
SID20138945     55.05504377283218     
SID20139419     45.45461189573667     
SID20139695     40.39762849425021     
SID20139913     53.06220670996168     
SID20139962     29.065207367800735     
SID20141257     48.80521712512283     
SID20141516     35.553186788737456     
SID20141545     13.85019179937896     
SID20141553     36.50380108140475     
SID20141776     51.02906223977937     
SID20142194     31.515456192379162     
SID20142395     24.604287103470405     
SID20142503     38.31115693615807     
SID20142845     42.30926398874555     
SID20142883     26.899060248874044     
SID20142925     21.333357868078522     
SID20142944     42.965515016245455     
SID20143032     30.2412612694498     
SID20143111     44.23709376345571     
SID20143221     39.17341250624428     
SID20143251     28.039230016324247     
SID20143300     35.434460286829285     
SID20143391     38.72996154795124     
SID20143503     29.749170011850104     
SID20143821     32.90324209004537     
SID20143981     41.224860881907404     
SID20143985     40.17494114428392     
SID20144148     42.30397776715935     
SID20144760     25.95763970175204     
SID20144764     22.293576019325045     
SID20144766     30.746677289054897     
SID20145118     34.268769742328764     
SID20145681     24.797783152961664     
SID20146071     29.90480666116877     
SID20146465     22.2580785801664     
SID20146477     34.92950936359087     
SID20146577     37.39924079764998     
SID20146895     24.138253642671064     
SID20147176     44.82308515753159     
SID20147273     39.62609208465993     
SID20147339     35.82265090235391     
SID20147406     36.95269860626332     
SID20147670     37.64671429520288     
SID20147914     27.82666024781479     
SID20147961     52.441237627785796     
SID20148305     42.08010410066016     
SID20148500     33.44506274213388     
SID20148578     34.47335895175179     
SID20148648     32.080973103130795     
SID20148774     45.73912361964321     
SID20148994     22.386105445854998     
SID20149056     34.69364349764327     
SID20149070     36.95991721596808     
SID20149602     30.31675721694438     
SID20151227     44.01550356514897     
SID20151268     36.01482235820417     
SID20151274     18.862128447153054     
SID20151346     27.460288226692057     
SID20151515     40.11154994608994     
SID20151518     35.82461294629418     
SID20151565     28.361884686590045     
SID20151755     27.52878861584617     
SID20152054     46.259654218408734     
SID20152150     41.8117302216207     
SID20152218     59.53091675172917     
SID20152236     46.5967030272248     
SID20152437     29.458754695591725     
SID20152460     36.23988700760081     
SID20152486     37.40039403831779     
SID20152753     45.55550297404521     
SID20152812     48.28450380906127     
SID20152899     24.414295910971227     
SID20153106     27.870198073840662     
SID20153296     40.4659406120851     
SID20153308     30.439386448881933     
SID20153364     29.11589189982673     
SID20153578     30.944767111769142     
SID20153585     27.204943724244842     
SID20154254     43.47255406172443     
SID20154299     31.788795091836466     
SID20154311     47.45514463339786     
SID20154428     31.74856820153683     
SID20154515     43.22498927545974     
SID20154525     28.865231937341456     
SID20154579     37.31221803640889     
SID20154604     33.74311457068986     
SID20154633     33.06992810920452     
SID20154651     30.61082653340967     
SID20154789     42.10594827304375     
SID20154896     36.50445749101677     
SID20154991     47.82272594064418     
SID20155054     29.87813937045957     
SID20155240     41.4090907519731     
SID20155585     32.291311081249674     
SID20155659     29.34868625278768     
SID20155833     27.81776074524303     
SID20155988     26.11587018460983     
SID20156112     50.725380576244305     
SID20156274     31.78638291404322     
SID20156800     33.672264894171086     
SID20156873     26.316888334330653     
SID20156982     31.300517273196625     
SID20157074     24.222221033450303     
SID20157572     26.467721340218958     
SID20157683     29.404641210201333     
SID20157860     30.240151959197675     
SID20158196     43.551596421931     
SID20158295     34.73593242419133     
SID20158335     42.74712423977732     
SID20158434     35.06653217377333     
SID20158694     30.60988717834938     
SID20158806     30.380552539807333     
SID20158967     24.45058297398578     
SID20159048     31.118351089685426     
SID20159508     39.87661102462565     
SID20159624     24.534588314096574     
SID20159950     39.269369792930185     
SID20161221     29.378498659506292     
SID20161237     29.30374723507156     
SID20161367     31.086558811778737     
SID20161572     32.76238908807137     
SID20161655     26.718512890698978     
SID20161821     39.10296498205182     
SID20161974     27.65448073807143     
SID20162334     41.378178928921386     
SID20163087     40.031222057253714     
SID20163655     33.64554504029468     
SID20163712     29.394317409095873     
SID20163801     28.997581998528318     
SID20163946     64.64555870408986     
SID20164163     35.26613130685627     
SID20164310     37.7693989016342     
SID20164531     29.71908442421753     
SID20164596     41.66905615675258     
SID20164916     38.60933628053394     
SID20164954     31.379115652636948     
