
======================================================================
Điểm Trung Tâm: Centroid {Exam3=66.65517241379311, Exam4=84.3103448275862, Exam5=75.1065830721003, Exam6=54.42319749216301, Exam1=66.37931034482759, Exam2=68.09404388714734, Exam7=38.874608150470216}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131184     30.35614846855948     
SID20131191     35.05799691888211     
SID20131823     62.469130789289544     
SID20131850     33.454884429108034     
SID20131949     29.94991347639163     
SID20132735     29.57849893715038     
SID20133111     36.57200327882541     
SID20133911     41.33641870797119     
SID20133920     42.267477296292014     
SID20134138     29.37649585069526     
SID20134168     27.380698427851502     
SID20134214     85.37000685014874     
SID20134541     32.53120730782654     
SID20134816     56.62446119518135     
SID20135002     42.393704218536236     
SID20135073     37.74855533786703     
SID20135280     35.64471779359513     
SID20135298     62.347447532317375     
SID20135569     44.881493005714816     
SID20135654     59.52210790775583     
SID20135657     39.98181970077197     
SID20135822     33.65518234142504     
SID20136006     86.11733164355682     
SID20136023     42.795538696111386     
SID20136154     45.99240581311717     
SID20136416     42.844259196343565     
SID20136620     35.92464877133328     
SID20136812     65.30418681582327     
SID20137042     36.65650708401868     
SID20137184     31.671914528615435     
SID20137257     79.51887345617166     
SID20137438     29.341740850106653     
SID20137473     85.0186434321111     
SID20137639     50.6447193631775     
SID20137973     43.56705436834413     
SID20138360     51.12465999459648     
SID20138501     39.241321712991905     
SID20138845     27.048785844764765     
SID20138981     47.35301111936739     
SID20138989     28.668472749390222     
SID20139017     33.14148184391794     
SID20139106     24.328611341022526     
SID20139134     41.016287926104134     
SID20139226     53.49825369079207     
SID20139578     34.26025893541546     
SID20139598     40.12445935926662     
SID20139610     29.598522806941947     
SID20139656     39.89909467788484     
SID20139670     41.17430431776743     
SID20139775     33.31840991854801     
SID20139938     35.88968399912188     
SID20141257     52.85284902000786     
SID20141510     41.60680045243943     
SID20141851     32.09611077136501     
SID20141886     47.706033746281385     
SID20142086     32.8545356798039     
SID20142416     24.571126631715707     
SID20142568     50.2105954985145     
SID20142751     43.58399609217203     
SID20142883     26.967072932976954     
SID20142973     36.70338380958991     
SID20143093     30.750086994327436     
SID20143326     26.937239504119177     
SID20143459     32.69998246625679     
SID20143763     30.202251582107664     
SID20144380     41.02839998884429     
SID20144608     71.06553874324158     
SID20145153     26.310071983486857     
SID20145225     45.965441025339935     
SID20145276     31.322027673138024     
SID20145582     32.45494316821588     
SID20145917     43.19762649496154     
SID20145949     30.69830666302113     
SID20145982     46.91742710492729     
