
======================================================================
Điểm Trung Tâm: Centroid {Exam3=65.74198473282443, Exam4=74.08473282442748, Exam5=66.29618320610687, Exam6=80.69541984732824, Exam1=78.73664122137404, Exam2=72.70381679389313, Exam7=57.13664122137405}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131151     37.911722468676174     
SID20131208     38.44527485344843     
SID20131244     41.14972937042822     
SID20131278     30.173281969595806     
SID20131314     26.980871053989393     
SID20131331     47.40117318828613     
SID20131433     47.195268375447085     
SID20131477     37.571238164094986     
SID20131535     43.23609336242367     
SID20131582     68.91482350710338     
SID20131618     64.85851482123789     
SID20131767     46.25511152038551     
SID20131800     76.44063354176964     
SID20131811     61.29914945121743     
SID20131823     48.308007473276206     
SID20131850     62.62557642592467     
SID20131851     76.1817498216301     
SID20131862     47.633583137600084     
SID20131872     31.97565029819265     
SID20131874     48.03860802362273     
SID20131889     35.716411624357676     
SID20131931     56.30223306968853     
SID20131936     37.419586022552124     
SID20131943     47.41923867719865     
SID20132095     46.670464839426934     
SID20132222     40.82544575571238     
SID20132300     51.40584884973473     
SID20132388     29.316401080242635     
SID20132422     48.59217492457716     
SID20132511     42.58449434427036     
SID20132530     36.315636000202154     
SID20132626     43.060948264377814     
SID20132627     34.86371829300027     
SID20132664     81.08734946048403     
SID20132710     52.58024255030398     
SID20132743     45.64783296872262     
SID20132816     41.99335914156318     
SID20132830     62.88075044779447     
SID20132913     54.992388770441046     
SID20132917     56.858571682943015     
SID20132939     44.18012486816164     
SID20132952     58.7848924983121     
SID20132992     41.03005133747297     
SID20133032     43.988680862846714     
SID20133111     43.1128051478618     
SID20133123     59.0157263146894     
SID20133211     58.11418936787673     
SID20133223     49.09628565815771     
SID20133235     38.83737180388922     
SID20133262     41.16595808580288     
SID20133276     51.404126261664366     
SID20133306     73.50464127065845     
SID20133413     48.04734701837093     
SID20133435     31.94366818609203     
SID20133442     38.570499521867156     
SID20133467     50.17425587340905     
SID20133468     40.71013994614924     
SID20133486     62.09905469225516     
SID20133497     53.05891366078405     
