
======================================================================
Điểm Trung Tâm: Centroid {Exam3=79.18508287292818, Exam4=77.88121546961327, Exam5=74.3011049723757, Exam6=76.99723756906077, Exam1=75.33149171270718, Exam2=71.30386740331491, Exam7=47.56629834254144}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131244     29.122413909412007     
SID20131278     24.90011133303026     
SID20131433     39.465966423277514     
SID20131535     37.146701372401026     
SID20131618     64.05241351419933     
SID20131675     33.654140603444596     
SID20131703     45.40856963537833     
SID20131767     47.94338359549883     
SID20131811     56.19730501864505     
SID20131850     56.8627704251156     
SID20131862     39.314977783269306     
SID20131872     24.800398047054188     
SID20131874     45.89904930080517     
SID20131936     34.61770804289559     
SID20131943     51.841173377002995     
SID20131949     43.186401426307874     
SID20132095     34.77781199817963     
SID20132388     22.204699808116573     
SID20132422     50.3187526709889     
SID20132627     28.53424941541601     
SID20132654     47.5811498457151     
SID20132743     38.108438874586234     
SID20132775     58.51527701245902     
SID20132816     38.86901175466186     
SID20132830     59.56902368741102     
SID20132913     38.01524945079462     
SID20132917     57.21988283727181     
SID20133111     36.993938098011576     
SID20133211     48.97083434270348     
SID20133235     39.464146504319956     
SID20133276     50.970515447166     
SID20133413     49.05368654017588     
SID20133435     30.471779674840104     
SID20133442     38.58797894400453     
SID20133467     46.94782654527767     
SID20133497     43.56501545990327     
SID20133729     39.27997068333286     
SID20133750     43.57864634572165     
SID20133751     44.71418215548358     
SID20133797     34.029302739694614     
SID20133872     31.898389569137876     
SID20133955     44.82376870065588     
SID20134101     41.79011048624483     
SID20134161     40.17962524375747     
SID20134178     45.313994370765485     
SID20134333     49.308019000639916     
SID20134445     36.69787155192384     
SID20134563     30.9354892425115     
SID20134601     42.15374474861046     
SID20134645     51.264227969015394     
SID20134683     37.66461574480658     
SID20134816     34.53357830554411     
SID20134820     41.31310264885282     
SID20134828     42.71871337685743     
SID20134870     62.986879872795804     
SID20134904     72.43750644505519     
SID20134991     42.17071419311657     
SID20135073     58.006753918818845     
SID20135146     35.51607009517011     
SID20135169     31.583425747793132     
SID20135211     31.322049629870737     
SID20135282     36.65787875456028     
SID20135364     32.64574744381352     
SID20135446     30.53101073041158     
SID20135449     65.7230004029515     
SID20135459     50.416432334802096     
SID20135545     54.58683656998035     
SID20135569     34.8561220742463     
SID20135573     42.42685050583905     
SID20135654     30.290929438955065     
SID20135678     38.0523638585835     
SID20135792     30.185413543732366     
SID20135822     55.89793449054181     
SID20135936     40.596574273451246     
SID20135945     51.0162369091959     
SID20136006     39.526955173416525     
SID20136013     38.152486543869905     
SID20136097     32.832305672592     
SID20136655     58.717688353789704     
SID20136794     43.00384240418958     
SID20136812     32.59230949656611     
SID20136876     33.66521997715163     
SID20136912     38.64163254045793     
SID20137021     46.6502689016494     
SID20137026     53.35442907958393     
SID20137092     40.03388161287869     
SID20137152     47.21414793673371     
SID20137174     36.337948258312835     
SID20137215     75.55535870790486     
SID20137235     39.39261320776431     
SID20137380     32.08283594193101     
SID20137385     49.581832215376686     
SID20137402     75.52288495636344     
SID20137424     28.737602519015883     
SID20137461     32.18187382612824     
SID20137639     31.27792131962832     
SID20137763     30.067310633089456     
SID20137981     26.006566694743288     
SID20137992     48.94685434144021     
SID20138108     34.8224235192845     
SID20138156     68.46222548148697     
SID20138176     21.51920811456511     
SID20138360     38.499968683054746     
SID20138520     37.77754116165458     
SID20138523     38.6989238173143     
SID20138530     44.76604706484219     
SID20138558     46.47477861334825     
SID20138663     27.32289161629411     
SID20138683     48.77838108757171     
SID20138684     52.99128530124519     
SID20138744     38.51367078343717     
SID20138918     43.248914241531374     
SID20138952     32.557964759167305     
SID20139301     68.16107886080681     
SID20139419     32.86922131939175     
SID20139454     42.51524351497512     
SID20139569     41.231378756004005     
SID20139578     20.823357785913746     
SID20139626     51.47046643040111     
SID20139763     50.85201221787832     
SID20139776     30.90037578987208     
SID20139821     32.72485442111988     
SID20139880     44.25003127856756     
SID20139904     46.02322339165987     
SID20139964     63.253886982781154     
SID20141309     31.463107707396702     
SID20141494     32.913146505698734     
SID20141561     48.947192964392094     
SID20141735     43.34818644596574     
SID20141779     48.558378235722515     
SID20141814     27.838902540753022     
SID20141841     26.22594278160543     
SID20141887     46.64867004883933     
SID20142014     41.85055057070736     
SID20142066     42.560052700082096     
SID20142356     43.05706181361672     
SID20142442     31.772570046830122     
SID20142488     40.372629912538024     
SID20142540     42.16108372493987     
SID20142550     46.71748956964746     
