
======================================================================
Điểm Trung Tâm: Centroid {Exam3=84.51818181818182, Exam4=66.52272727272727, Exam5=76.17272727272727, Exam6=71.64545454545454, Exam1=85.9090909090909, Exam2=54.75454545454546, Exam7=86.29545454545455}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131231     35.80437262644821     
SID20131501     40.477585369626134     
SID20131526     22.3541415542646     
SID20131851     31.79405903754103     
SID20131946     37.470090000266865     
SID20132369     26.845998670716256     
SID20132627     30.70783745221626     
SID20132743     33.25559978943955     
SID20133098     33.054066028126336     
SID20133211     28.02788236885984     
SID20133222     23.263479163915218     
SID20133506     39.26736337527999     
SID20133542     36.78918330521164     
SID20133625     23.726441120919567     
SID20133750     31.11442823881068     
SID20134103     29.68361055426362     
SID20134382     16.875436939552895     
SID20134637     37.41752638793398     
SID20134900     26.165702900255955     
SID20134979     26.816182514073454     
SID20135020     49.24944308952233     
SID20135426     40.414650911080045     
SID20135953     33.844408818362645     
SID20136307     28.112572552813266     
SID20136338     29.99891526964553     
SID20136513     26.798887512373092     
SID20136871     20.66394332452081     
SID20137360     37.5746337197524     
SID20137361     36.8995985330576     
SID20137424     30.01739509458578     
SID20137547     44.97684666066742     
SID20137917     41.606253999859526     
SID20137992     18.184619102440017     
SID20138432     42.13267366406558     
SID20138520     30.289338194560518     
SID20138909     34.97490540751273     
SID20138918     38.82722111062745     
SID20138945     47.110300061672575     
SID20139190     31.745986275875865     
SID20139595     40.84302999501327     
SID20139613     26.25484213506511     
SID20139795     34.65122861643003     
SID20141126     37.17462977856745     
SID20141162     40.03065199535917     
SID20141430     35.34644651151988     
SID20141655     32.96676575929309     
SID20141686     42.06259847040651     
SID20141740     45.184454377090496     
SID20141779     15.943890511042122     
SID20141961     20.16383822343421     
SID20142097     31.24097555645483     
SID20142451     31.944958473925524     
SID20142666     38.8922568723917     
SID20142708     29.84289787736787     
SID20142834     24.30634801279304     
SID20142853     38.82944535331764     
SID20142921     41.16483946603537     
SID20143162     33.185270679665166     
SID20143185     38.94353031915581     
SID20143671     39.6048482924056     
SID20143752     41.51208377296367     
SID20143823     32.396105392903316     
SID20144302     23.588294652816657     
SID20144485     28.29918741350116     
SID20144860     31.5303376144729     
SID20145417     22.113928335921706     
SID20145553     33.565924402461135     
SID20145670     44.33537894781414     
SID20145780     30.582205299679345     
SID20145922     32.68900856544498     
SID20146509     35.280156785506456     
SID20147222     37.31120242562924     
SID20147339     36.59853957705899     
SID20147407     33.78997173841146     
SID20147417     32.46254357774803     
SID20147638     35.31904468350427     
SID20147792     35.00166761080378     
SID20148518     34.07689712041535     
SID20148587     25.552769091909845     
SID20149070     33.75349691097219     
SID20149152     21.75584371007454     
SID20149271     25.438667937733705     
SID20149518     36.67013162942026     
SID20151242     26.46744843097425     
SID20151952     34.442553082051234     
SID20152638     39.875583883908774     
SID20152675     25.03431116562207     
SID20152753     41.28821545595293     
SID20153592     34.80201677921591     
SID20153998     25.586900218860386     
SID20154093     32.16856750831764     
SID20154407     21.324301312030855     
SID20155081     27.74426081668897     
SID20155573     39.107990454066694     
SID20156026     31.294327239219765     
SID20156693     32.897062718990426     
SID20156700     40.71473274884556     
SID20156934     36.85658210724509     
SID20157445     39.11066361319458     
SID20157595     34.128079735699764     
SID20157659     26.11022803930411     
SID20157752     35.44609747837244     
SID20158295     28.12986780647783     
SID20158333     25.227841926420552     
SID20158587     24.558805291694703     
SID20158637     37.40999391376721     
SID20158694     28.281674263974438     
SID20158718     30.016335084430715     
SID20158796     23.913260092769928     
SID20158836     35.22290588769691     
SID20158893     45.85221724678406     
SID20158924     30.472169256118825     
SID20159257     29.662164591689237     
SID20159330     28.054952716068268     
SID20159541     42.49233523494571     
SID20161326     41.054602323013995     
SID20161343     37.06613756137815     
SID20161443     20.533307954082556     
SID20161494     24.167190551935356     
SID20161601     44.75385619841155     
SID20161608     34.77993686400916     
SID20161861     30.492300206787068     
SID20162187     27.792386287204454     
SID20162803     32.658959637871185     
SID20163094     32.98661449038367     
SID20163436     34.503865515869236     
SID20163580     22.531965356131657     
SID20163582     26.942673301439466     
SID20163648     25.483656243506157     
SID20163930     35.91439834195282     
SID20164001     29.79350766817418     
SID20164112     36.77423021987629     
SID20164217     36.63950189581667     
SID20164235     34.602133527112166     
SID20164607     28.533686775314106     
SID20164631     52.874623652999     
SID20165339     31.765739249742715     
SID20165743     31.067498496176302     
SID20165758     43.56884217264055     
SID20166031     28.31685025324079     
SID20166076     38.10748446041573     
SID20166806     36.050449613775584     
SID20166813     22.51804143531681     
SID20166839     42.77168146726512     
SID20166911     28.940038466565333     
SID20167118     33.7084883980674     
SID20167132     37.23376289301894     
SID20167255     38.31862126352134     
SID20167569     30.83074629903357     
SID20167740     48.766777151243126     
SID20168048     34.964116788643715     
SID20168102     24.401907695374017     
SID20168281     26.585683247172877     
SID20168399     43.69240009940265     
SID20168588     17.637728391431747     
SID20168875     49.51077393393472     
SID20168922     40.34936531089102     
SID20171255     42.774763259436355     
SID20171727     25.1670493284538     
SID20171790     31.707590274124204     
SID20172092     35.18714136379044     
SID20172419     34.43304978295375     
SID20172714     40.359052258118666     
SID20173078     21.765034701033446     
SID20173194     24.59985973890001     
SID20173629     36.930751033533376     
SID20174102     30.27312653299366     
SID20174302     36.510501715769266     
SID20174773     30.503031281421396     
SID20175003     29.747397274855814     
SID20175619     40.46298430879208     
SID20175986     32.14976896694749     
SID20176112     31.046276443266674     
SID20176146     25.015420863773922     
SID20176482     24.402839050385275     
SID20176597     33.53923630467496     
SID20176846     42.592662717366856     
SID20176935     36.030648684531045     
SID20176946     19.0756486626491     
SID20176967     36.11154951347925     
SID20177102     34.32953153681521     
SID20177237     24.87273807150217     
SID20177713     30.009671306111073     
SID20177814     20.833504682490943     
SID20177855     33.66909034452965     
SID20178767     36.34466834840253     
SID20178878     28.180238225506194     
SID20179110     30.49393992092243     
SID20179496     27.87746579539743     
SID20179594     32.624146231823005     
SID20179639     35.40105813892251     
SID20179950     41.47965995620799     
SID20181200     39.478744673453534     
SID20181920     41.21449887303463     
SID20182046     38.06941517676396     
SID20182166     53.14524188991136     
SID20182517     24.033280128168286     
SID20183733     25.83335421664489     
SID20184114     30.040100609486966     
SID20184254     26.693179399357447     
SID20184319     21.384114943126043     
SID20184403     39.865665440222315     
SID20184446     44.20302755047553     
SID20184490     28.730541384813183     
SID20184507     33.65491196205323     
SID20185252     27.173155354151028     
SID20185389     15.586077968696324     
SID20185731     32.27451019402871     
SID20185950     33.11094860246942     
SID20186033     25.719790913382234     
SID20186505     28.908922955486954     
SID20186948     43.483104441849896     
SID20187169     33.51754505399047     
SID20187653     35.2423867870251     
SID20188224     30.062637776526604     
SID20188319     33.883200571842906     
SID20188426     17.70126880637012     
SID20188472     28.100928633812877     
SID20189725     41.38333447054293     
SID20189867     30.00012741019776     

======================================================================
Điểm Trung Tâm: Centroid {Exam3=65.6701030927835, Exam4=67.15463917525773, Exam5=62.78350515463917, Exam6=69.01030927835052, Exam1=2.6907216494845363, Exam2=67.71134020618557, Exam7=69.62886597938144}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20132911     37.10936117749545     
SID20133413     38.73877019044082     
SID20134227     45.490811878359814     
SID20135153     68.3171918891604     
SID20135545     54.516729167905474     
SID20135717     57.348469509159905     
SID20135936     75.95910149134824     
SID20136021     36.46961093915526     
SID20136752     38.36868818963661     
SID20137649     58.286013126453106     
SID20138315     43.66356317179665     
SID20138475     36.55925209582289     
SID20139554     46.17393769274344     
SID20139754     41.22357380816552     
SID20139815     39.86370525026691     
SID20141591     59.47867630020432     
SID20143163     54.69777833736069     
SID20143769     36.42661803454717     
SID20143911     47.42722636212103     
SID20144440     60.923575129742964     
SID20144956     56.76858019460312     
SID20146245     32.32568712071793     
SID20146790     41.33121865437088     
SID20146860     43.77863182567016     
SID20148281     67.14042482561972     
SID20148957     40.23809994273843     
SID20148985     36.80894594300136     
SID20149123     37.90970751819656     
SID20149252     69.56337721738647     
SID20149465     63.782826974811286     
SID20149680     38.308723487597824     
SID20149935     30.199705508084058     
SID20151398     42.342388724280724     
SID20151616     35.56686089913336     
SID20152256     52.6981439684877     
SID20152817     72.60968628683028     
SID20152986     51.137287890295894     
SID20153057     36.92806529713459     
SID20153161     40.42469830924603     
SID20153669     34.84578020854193     
SID20154243     31.147000093698562     
SID20155603     52.712911878916195     
SID20155799     42.29171577371012     
SID20155961     35.26777604567649     
SID20156056     38.399575094187924     
SID20156372     36.426901048421584     
SID20156764     54.74139339585112     
SID20156979     34.956844475175394     
SID20157316     41.52556716336238     
SID20157709     39.91926835465399     
SID20158224     37.501223985409716     
SID20158673     50.16274078726626     
SID20161511     41.25994471054549     
SID20161893     41.82747514125767     
SID20162433     35.55801918328579     
SID20163082     36.673982271654125     
SID20164814     41.640230675551585     
SID20166492     45.495684018612074     
SID20166532     28.396884292423184     
SID20167529     54.004596467144594     
SID20167975     43.5926734881811     
SID20168359     40.04548375879649     
SID20169047     50.870378499194324     
SID20169225     75.35313117398279     
SID20171209     48.65173465499407     
SID20171476     50.44882623456274     
SID20171608     25.64993411281007     
SID20171741     39.2139458991465     
SID20172241     36.44543367083749     
SID20172281     33.26419620038153     
SID20172312     43.55458178215355     
SID20172920     53.94853930541005     
SID20173535     37.7348528550397     
SID20174108     71.37357467038213     
SID20174460     81.79110648091844     
SID20174632     50.263753273978395     
SID20174694     41.98062324738545     
SID20177493     53.14812549566389     
SID20177645     41.260069641187236     
SID20178412     38.68444300104082     
SID20178502     53.11552810786188     
SID20179058     39.321193183747106     
SID20179139     39.666152524211014     
SID20179799     74.25361629148193     
SID20179941     41.20231134533211     
SID20181256     43.82570382626828     
SID20181317     43.939995945639744     
SID20182312     37.34309506264146     
SID20183417     54.65940979149321     
SID20183436     45.94990040027967     
SID20183770     37.15877810281967     
SID20184583     40.25449384392596     
SID20187171     45.60307850875896     
SID20187172     35.64590383477017     
SID20187847     45.143203372303425     
SID20188819     43.04638527147142     
SID20189989     50.80700847011383     

======================================================================
Điểm Trung Tâm: Centroid {Exam3=82.609375, Exam4=75.015625, Exam5=52.213541666666664, Exam6=85.1875, Exam1=74.078125, Exam2=53.380208333333336, Exam7=57.677083333333336}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131278     23.898853362814116     
SID20131830     26.569072409927262     
SID20131998     45.97020076880194     
SID20132013     21.27740841183339     
SID20132382     32.73264464400372     
SID20132995     27.147532583839453     
SID20134062     33.26674052850122     
SID20134363     24.342370989503568     
SID20134645     38.442313172561455     
SID20134659     43.50549515548534     
SID20134889     39.51659704551104     
SID20135146     33.85014439246345     
SID20135559     38.63314348316255     
SID20136281     32.628415919112975     
SID20136527     36.30353782655291     
SID20136814     52.665107285475315     
SID20136943     41.566450117740686     
SID20137236     41.175171831950195     
SID20137398     28.395990480887     
SID20138204     36.40511331380009     
SID20138208     33.06163726623288     
SID20138349     26.841141159122845     
SID20138486     34.70424122097987     
SID20138530     30.845025672285608     
SID20138633     26.17109140617993     
SID20138663     31.946716451887376     
SID20138886     41.77742343328461     
SID20139373     36.58365106698107     
SID20139962     36.53393092351216     
SID20141561     35.687138561727785     
SID20141760     50.80445543510226     
SID20141776     32.09489484934676     
SID20142066     21.615941849877643     
SID20142503     36.74346575094169     
SID20143111     45.70670748067463     
SID20143437     36.06690808378171     
SID20143736     33.465607102276785     
SID20143766     26.648150818720833     
SID20143955     25.498753735374827     
SID20143981     37.51970294024139     
SID20144115     32.13705973986977     
SID20144691     33.56056379230378     
SID20144766     19.628024829920058     
SID20144894     39.16589960740455     
SID20144963     39.62071459969677     
SID20145170     38.6495874327781     
SID20145723     28.996569200348944     
SID20146207     30.435193861558123     
SID20146342     32.01283896695134     
SID20146477     26.793364080009784     
SID20146743     24.431643253315805     
SID20147063     31.362945632130256     
SID20147200     39.267763819583934     
SID20147247     37.47734015896305     
SID20147718     25.550378837190625     
SID20147719     31.116364002305257     
SID20147898     29.094117825727107     
SID20148072     29.109330269244573     
SID20148088     18.9266397455357     
SID20148159     30.280958407178783     
SID20148274     21.114987379993664     
SID20148655     37.999026637410395     
SID20148725     19.240771174530014     
SID20149419     39.81439993340715     
SID20149468     54.5115525253497     
SID20149602     32.02081003645325     
SID20149859     35.639528972625676     
SID20151172     42.11626992098531     
SID20151274     20.238911171074026     
SID20152052     38.18552551326167     
SID20152067     39.27412984893013     
SID20152460     22.873724563145046     
SID20152964     24.35606068429974     
SID20153139     26.05141119768035     
SID20153274     27.06202336714604     
SID20154116     32.62570216956704     
SID20154299     32.548025163706804     
SID20154579     35.31567440562276     
SID20154613     62.203873341810144     
SID20154651     34.06823704553297     
SID20154655     27.27978082861539     
SID20155054     33.37256521042334     
SID20155833     25.14248944298525     
SID20156112     37.57005933884     
SID20156242     33.78175950702724     
SID20156326     38.84945549241703     
SID20156396     41.58098253677946     
SID20156438     34.716695436882986     
SID20156893     31.401615277837088     
SID20157683     36.52423545251324     
SID20157734     39.659080827186244     
SID20157835     40.53469430077513     
SID20157846     32.148402376955296     
SID20157860     26.711205989071797     
SID20158111     24.398791473977248     
SID20158196     37.38355510190666     
SID20158340     11.21331910678658     
SID20158538     54.73743181824748     
SID20158868     35.04563965351407     
SID20158945     26.92270928771146     
SID20159012     32.03885961439054     
SID20159175     42.61405021105862     
SID20159457     20.78909430584439     
SID20159502     19.39579487218707     
SID20161188     16.401504770110527     
SID20161572     32.715455451370765     
SID20162122     41.00900541820814     
SID20162174     33.1742398866544     
SID20162688     45.437445373362394     
SID20163252     30.095317056378697     
SID20163612     28.27928026059524     
SID20163801     22.566083149806     
SID20164136     16.30883529636492     
SID20164916     32.02422560173196     
SID20164982     25.967707999050635     
SID20165268     34.76347137524231     
SID20165755     40.04748463250376     
SID20165811     29.282549275247394     
SID20165818     37.49345754560331     
SID20166254     43.62170456004623     
SID20167212     14.301405247642332     
SID20167757     37.33490023276646     
SID20167970     27.28970701059208     
SID20168563     28.742915510735713     
SID20168784     36.058098148090004     
SID20168931     37.142728432233206     
SID20168951     40.013656319527854     
SID20169304     29.756984200754587     
SID20169450     28.066494414585485     
SID20169503     35.7524618088129     
SID20171266     33.62211859362759     
SID20171584     37.07746654493299     
SID20171757     33.987574083145326     
SID20171861     25.650068720972754     
SID20172126     23.46360178497663     
SID20172402     28.817294148779684     
SID20172466     29.29126335144932     
SID20172480     30.436391738464856     
SID20172489     44.42056327937875     
SID20172495     44.20087886068887     
SID20173147     30.4500784135382     
SID20173512     27.188366545098386     
SID20174041     36.211459172347986     
SID20174301     42.22816230973463     
SID20174621     34.991055172104936     
SID20175090     30.120919232165292     
SID20175687     35.525064279425195     
SID20175781     47.35635059901989     
SID20175908     33.22585251563344     
SID20175931     33.343836642733415     
SID20176045     34.40156525591956     
SID20176569     29.484971178392307     
SID20176652     27.496192622324244     
SID20176782     27.785243842561915     
SID20177616     34.58291642883749     
SID20177826     31.872123797930772     
SID20178039     46.619682274664044     
SID20178074     36.04639638101556     
SID20178456     28.93849412214277     
SID20178494     29.83442126231531     
SID20179498     35.726813348762185     
SID20179549     33.085416355104634     
SID20179797     29.375957154175563     
SID20179943     35.09954570537856     
SID20181130     33.37631059185479     
SID20181275     32.12571309803553     
SID20181464     34.7348435828342     
SID20181988     39.817408572013136     
SID20182161     36.751827964387815     
SID20182163     27.932190665800363     
SID20182250     17.108690054782834     
SID20182536     39.1395604479316     
SID20183774     26.99535037848725     
SID20183970     20.908007446684753     
SID20183986     31.60018763748023     
SID20184238     23.877486440661176     
SID20184303     33.70751932023415     
SID20184759     34.866247174843636     
SID20184791     38.570673558079825     
SID20184842     35.27745657012835     
SID20185063     28.921391023323174     
SID20185105     23.42539096914482     
SID20185573     53.178541493638434     
SID20186201     38.19834453730456     
SID20186640     39.33892506653715     
SID20186853     39.63201810057063     
SID20187041     33.807805194322974     
SID20187248     38.219745447311546     
SID20187746     26.805413484169417     
SID20187805     22.08527470338457     
SID20188416     29.770283428120482     
SID20189040     47.60765196258502     

======================================================================
Điểm Trung Tâm: Centroid {Exam3=75.83157894736843, Exam4=69.54736842105264, Exam5=4.4526315789473685, Exam6=67.23157894736842, Exam1=72.12631578947368, Exam2=71.91578947368421, Exam7=68.8}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131529     42.342551108182306     
SID20132775     47.504205383164475     
SID20133005     46.45186589229055     
SID20133095     28.508670013313107     
SID20134240     43.005349148700816     
SID20134491     34.35399390910648     
SID20134828     66.28492765590856     
SID20135672     40.85129712082951     
SID20136916     53.829037875105634     
SID20138084     41.44517053487438     
SID20138449     39.343521537612894     
SID20139776     46.514706815570754     
SID20141690     41.32320684340356     
SID20141737     43.024803771919615     
SID20142582     42.94043674711799     
SID20142752     47.79151050609609     
SID20143917     33.65001059875612     
SID20144524     33.32988310860452     
SID20145289     56.68376777425678     
SID20146492     29.76127919986283     
SID20146539     24.33012108978842     
SID20146935     51.30699195843306     
SID20146944     45.66960353430507     
SID20147221     40.17287711132552     
SID20147641     84.66508043387987     
SID20148424     43.75718951611301     
SID20148804     42.04605310510668     
SID20149715     47.92996044264215     
SID20149744     27.1879821095854     
SID20151584     41.40972492735924     
SID20153630     44.81220525272315     
SID20154793     36.94956808566849     
SID20155294     47.130692342303014     
SID20155800     47.27074373538456     
SID20155837     43.681708235244535     
SID20155907     28.993775241766695     
SID20157305     50.164645262864475     
SID20157492     43.21411870444267     
SID20157854     46.640134655303264     
SID20158728     36.55345116734899     
SID20161679     47.13538231443528     
SID20162145     48.86982765880869     
SID20163549     51.70795574165169     
SID20163660     25.09072071360202     
SID20164934     55.76168324718647     
SID20165481     77.4665771911826     
SID20166216     42.55815900044226     
SID20167197     38.98956746606887     
SID20167503     45.58932299553412     
SID20167705     39.91236522065467     
SID20168348     51.58495346341522     
SID20169152     53.81300031377254     
SID20169216     45.59509498817399     
SID20169407     50.90576487498175     
SID20169853     46.216846468651724     
SID20169901     45.37907067582656     
SID20171143     46.62264022679809     
SID20171330     50.68298845332186     
SID20171354     35.31120371827108     
SID20171902     50.21162638097589     
SID20172101     26.322235000122276     
SID20172712     46.95515276507079     
SID20173232     82.94644469162382     
SID20173473     41.09996865963177     
SID20173644     43.48801471466264     
SID20173967     45.05466916199029     
SID20174486     29.810225243796346     
SID20175300     18.857556146614403     
SID20175732     47.35884347618364     
SID20176028     46.03061970187349     
SID20176544     34.51036537852876     
SID20177030     72.61605631228558     
SID20177541     36.91593654766374     
SID20177601     30.996214584357826     
SID20177787     53.078462800804616     
SID20178338     61.38958468692586     
SID20178715     50.98799706671509     
SID20178787     43.35893100050929     
SID20181882     55.63695338277836     
SID20182761     30.655591962308552     
SID20182981     27.41334774063596     
SID20183655     44.465090418529215     
SID20183704     34.48320800547754     
SID20185000     51.18672785042272     
SID20185267     40.110072926117994     
SID20185845     39.124054421149026     
SID20185899     63.47819395692698     
SID20185993     43.637225207644846     
SID20186236     52.97076703866785     
SID20187595     45.246425303774906     
SID20187946     41.653673024768096     
SID20188181     40.249185053947684     
SID20188285     47.07884822442562     
SID20189359     23.38053739942418     
SID20189887     47.19162562453081     

======================================================================
Điểm Trung Tâm: Centroid {Exam3=61.09958506224066, Exam4=83.53941908713693, Exam5=76.80912863070539, Exam6=80.2655601659751, Exam1=54.15352697095436, Exam2=55.66804979253112, Exam7=82.43983402489627}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131143     43.21504412714599     
SID20131151     37.04108683070695     
SID20132032     37.643509597868075     
SID20132222     25.80160094888074     
SID20132536     42.97418647061967     
SID20132710     40.590974068635454     
SID20132992     27.882247164835334     
SID20133120     35.94591080556265     
SID20133442     26.825171601357855     
SID20134007     27.285500639263375     
SID20134173     34.65126496092896     
SID20134198     28.06122155384096     
SID20134428     32.23790901253348     
SID20134602     26.37474503840059     
SID20134852     46.36720427492013     
SID20135023     21.644635510445895     
SID20135090     30.347718568512953     
SID20135226     28.679090752324345     
SID20135449     44.65428052495787     
SID20135459     23.070175226236728     
SID20135638     34.567100503968     
SID20135675     29.491059857612505     
SID20135687     38.230961653516765     
SID20135700     54.02643234203302     
SID20136097     41.90842364634029     
SID20136129     50.62838122011475     
SID20136638     37.676343292448486     
SID20136940     48.138680601274345     
SID20137002     31.012388729003302     
SID20137027     46.72494555199061     
SID20137672     32.979444709561285     
SID20137928     40.36278170288804     
SID20138022     29.294763908216552     
SID20138029     28.180667086096452     
SID20138257     33.13402617194986     
SID20138394     39.11808643343996     
SID20138440     17.286834433183657     
SID20138866     28.28618927394544     
SID20139010     29.97704165629162     
SID20139360     34.81814935329495     
SID20139454     40.849950577053214     
SID20139587     40.51495033610311     
SID20139762     37.343151892522705     
SID20139839     38.14702662817807     
SID20139867     42.19172547623779     
SID20141292     25.704121549613724     
SID20141432     43.95334896665105     
SID20142349     31.2141013309486     
SID20143064     24.09336519417857     
SID20143081     33.978034726723514     
SID20143272     22.1190807190813     
SID20143321     20.290437763570235     
SID20143337     37.18821420054609     
SID20143458     35.20362517743261     
SID20143727     30.37737401733705     
