
======================================================================
Điểm Trung Tâm: Centroid {Exam3=61.75435816164818, Exam4=76.48811410459588, Exam5=45.3026941362916, Exam6=71.1093502377179, Exam1=78.03011093502377, Exam2=76.42789223454834, Exam7=70.56735340729001}
MSSV             KHOẢNG CÁCH TỚI TT         
SID20131176     45.75972507388518     
SID20131208     47.85376212767999     
SID20131314     20.888428575320642     
SID20131477     38.76921820670299     
SID20131526     43.712611171675775     
SID20131582     55.610300567164366     
SID20131851     58.793886247412566     
SID20132171     46.941309224793834     
SID20132217     41.850764768851164     
SID20132300     49.00745421657824     
SID20132530     41.29003342685309     
SID20132664     69.54309782203707     
SID20132672     45.356450361467125     
SID20132710     38.50243347335391     
SID20132775     55.529992023364215     
SID20132838     38.2606787535072     
SID20132939     40.47745922215984     
SID20132952     52.822190579352366     
SID20132992     44.98458952376941     
SID20133123     51.18526972302535     
SID20133262     32.02104074768609     
SID20133286     38.16537517142248     
SID20133308     39.21758533938339     
SID20133311     43.78618248257074     
SID20133385     43.933280146691736     
SID20133507     30.531477843579594     
SID20133731     32.87909438704719     
SID20133843     52.077976840513934     
SID20133854     66.46014485427715     
SID20134063     46.5426884963333     
SID20134176     37.30471579801935     
SID20134351     27.434924845498053     
SID20134384     40.39574417233729     
SID20134424     32.42360248749408     
SID20134607     16.56380780054525     
SID20134723     44.3958206244326     
SID20134820     37.598997459964934     
SID20134891     45.33937861746219     
SID20134899     28.039252227225344     
SID20135072     36.19970118574733     
SID20135098     48.47831853026859     
SID20135153     40.637296167294735     
SID20135297     35.46639642823319     
SID20135459     44.78717039712884     
SID20135684     44.83256381227569     
SID20135717     28.757690045922217     
SID20135775     42.357451607319334     
SID20135789     51.935364390141366     
SID20135897     49.38188438484876     
SID20135905     43.00062633433383     
SID20135919     51.28191849638201     
SID20136006     38.39708266343415     
SID20136032     39.31299871943854     
SID20136067     53.973903257179465     
SID20136079     39.73948422947733     
SID20136282     35.12089126177453     
SID20136332     63.76703325978986     
SID20136416     36.79279775406202     
SID20136462     36.67082745484015     
SID20136527     32.447104068789685     
SID20136563     38.75454043040973     
SID20136940     38.43707659566573     
SID20136943     43.09443043915989     
SID20137140     36.42994686213483     
SID20137312     40.2533377833992     
SID20137868     67.28465666137284     
SID20137918     73.57052944853902     
SID20138022     48.7186526287049     
SID20138144     38.819444473941765     
SID20138248     30.59077548899702     
SID20138440     36.47518290778125     
SID20138509     39.55725632024515     
SID20138582     44.25085150373786     
SID20138829     44.6877348192427     
SID20138916     30.22435885696463     
SID20138933     77.17710700802131     
SID20138981     46.955857965925404     
SID20139010     61.38450158400825     
SID20139236     45.76105841612173     
SID20139297     49.76270137709841     
SID20139425     34.30507738282594     
SID20139454     38.14007855998468     
SID20139597     43.01746575053269     
SID20139598     42.04647999585688     
SID20139608     44.67556916304473     
SID20139610     45.58346846518112     
SID20139613     39.484816012904204     
SID20139616     49.25802868273544     
SID20139670     41.77748369717053     
SID20139698     38.976688325399955     
SID20139799     36.72882140177367     
SID20139839     40.96364955222951     
SID20139867     30.498992966319136     
SID20139904     38.21620844363613     
SID20141126     29.278134745544925     
SID20141130     18.990697068016125     
SID20141162     75.52877505941316     
SID20141430     34.59145733577173     
SID20141478     53.145764164825295     
SID20141514     52.28075477629031     
SID20141561     34.726072926517006     
SID20141598     28.917226779312305     
SID20141616     46.55138749962508     
SID20141707     33.609130827361156     
SID20141830     25.805685834809918     
SID20141886     38.42619015963753     
SID20142159     36.62421040091496     
SID20142286     29.543810679322025     
SID20142299     49.52434591394056     
SID20142395     40.02790209302872     
SID20142432     36.04060900532398     
SID20142503     24.627043389247433     
SID20142780     95.09697268471766     
SID20142827     46.331917455779404     
SID20142868     36.75094981159904     
SID20143107     52.89940501144576     
SID20143128     61.5139295797296     
SID20143129     39.87802299211812     
